tile_1_building,tile_1_floor,tile_1_site,tile_1_tile,tile_2_building,tile_2_floor,tile_2_site,tile_2_tile,walkable,cost
laboratory,0,NULL,26_1,laboratory,0,NULL,25_1,1,NULL
laboratory,0,NULL,26_1,laboratory,0,NULL,25_2,1,NULL
laboratory,0,NULL,26_1,laboratory,0,NULL,26_0,1,NULL
laboratory,0,NULL,26_1,laboratory,0,NULL,26_2,1,NULL
laboratory,0,NULL,26_1,laboratory,0,NULL,27_0,1,NULL
laboratory,0,NULL,26_1,laboratory,0,NULL,27_1,1,NULL
laboratory,0,NULL,26_1,laboratory,0,NULL,27_2,1,NULL
laboratory,0,NULL,26_2,laboratory,0,NULL,25_1,1,NULL
laboratory,0,NULL,26_2,laboratory,0,NULL,25_2,1,NULL
laboratory,0,NULL,26_2,laboratory,0,NULL,25_3,1,NULL
laboratory,0,NULL,26_2,laboratory,0,NULL,26_1,1,NULL
laboratory,0,NULL,26_2,laboratory,0,NULL,26_3,1,NULL
laboratory,0,NULL,26_2,laboratory,0,NULL,27_1,1,NULL
laboratory,0,NULL,26_2,laboratory,0,NULL,27_2,1,NULL
laboratory,0,NULL,26_2,laboratory,0,NULL,27_3,1,NULL
laboratory,0,NULL,26_3,laboratory,0,NULL,25_2,1,NULL
laboratory,0,NULL,26_3,laboratory,0,NULL,25_3,1,NULL
laboratory,0,NULL,26_3,laboratory,0,NULL,25_4,1,NULL
laboratory,0,NULL,26_3,laboratory,0,NULL,26_2,1,NULL
laboratory,0,NULL,26_3,laboratory,0,NULL,26_4,1,NULL
laboratory,0,NULL,26_3,laboratory,0,NULL,27_2,1,NULL
laboratory,0,NULL,26_3,laboratory,0,NULL,27_3,1,NULL
laboratory,0,NULL,26_3,laboratory,0,NULL,27_4,1,NULL
laboratory,0,NULL,26_4,laboratory,0,NULL,25_3,1,NULL
laboratory,0,NULL,26_4,laboratory,0,NULL,25_4,1,NULL
laboratory,0,NULL,26_4,laboratory,0,NULL,25_5,1,NULL
laboratory,0,NULL,26_4,laboratory,0,NULL,26_3,1,NULL
laboratory,0,NULL,26_4,laboratory,0,NULL,26_5,1,NULL
laboratory,0,NULL,26_4,laboratory,0,NULL,27_3,1,NULL
laboratory,0,NULL,26_4,laboratory,0,NULL,27_4,1,NULL
laboratory,0,NULL,26_4,laboratory,0,NULL,27_5,1,NULL
laboratory,0,NULL,26_5,laboratory,0,NULL,25_4,1,NULL
laboratory,0,NULL,26_5,laboratory,0,NULL,25_5,1,NULL
laboratory,0,NULL,26_5,laboratory,0,NULL,25_6,1,NULL
laboratory,0,NULL,26_5,laboratory,0,NULL,26_4,1,NULL
laboratory,0,NULL,26_5,laboratory,0,NULL,26_6,1,NULL
laboratory,0,NULL,26_5,laboratory,0,NULL,27_4,1,NULL
laboratory,0,NULL,26_5,laboratory,0,NULL,27_5,1,NULL
laboratory,0,NULL,26_5,laboratory,0,NULL,27_6,1,NULL
laboratory,0,NULL,26_6,laboratory,0,NULL,25_5,1,NULL
laboratory,0,NULL,26_6,laboratory,0,NULL,25_6,1,NULL
laboratory,0,NULL,26_6,laboratory,0,NULL,25_7,1,NULL
laboratory,0,NULL,26_6,laboratory,0,NULL,26_5,1,NULL
laboratory,0,NULL,26_6,laboratory,0,NULL,26_7,1,NULL
laboratory,0,NULL,26_6,laboratory,0,NULL,27_5,1,NULL
laboratory,0,NULL,26_6,laboratory,0,NULL,27_6,1,NULL
laboratory,0,NULL,26_6,laboratory,0,NULL,27_7,1,NULL
laboratory,0,NULL,26_7,laboratory,0,NULL,25_6,1,NULL
laboratory,0,NULL,26_7,laboratory,0,NULL,25_7,1,NULL
laboratory,0,NULL,26_7,laboratory,0,NULL,25_8,1,NULL
laboratory,0,NULL,26_7,laboratory,0,NULL,26_6,1,NULL
laboratory,0,NULL,26_7,laboratory,0,NULL,26_8,1,NULL
laboratory,0,NULL,26_7,laboratory,0,NULL,27_6,1,NULL
laboratory,0,NULL,26_7,laboratory,0,NULL,27_7,1,NULL
laboratory,0,NULL,26_7,laboratory,0,NULL,27_8,1,NULL
laboratory,0,NULL,26_8,laboratory,0,NULL,25_7,1,NULL
laboratory,0,NULL,26_8,laboratory,0,NULL,25_8,1,NULL
laboratory,0,NULL,26_8,laboratory,0,NULL,25_9,1,NULL
laboratory,0,NULL,26_8,laboratory,0,NULL,26_7,1,NULL
laboratory,0,NULL,26_8,laboratory,0,NULL,26_9,1,NULL
laboratory,0,NULL,26_8,laboratory,0,NULL,27_7,1,NULL
laboratory,0,NULL,26_8,laboratory,0,NULL,27_8,1,NULL
laboratory,0,NULL,26_8,laboratory,0,NULL,27_9,1,NULL
laboratory,0,NULL,26_9,laboratory,0,NULL,25_8,1,NULL
laboratory,0,NULL,26_9,laboratory,0,NULL,25_9,1,NULL
laboratory,0,NULL,26_9,laboratory,0,NULL,25_10,1,NULL
laboratory,0,NULL,26_9,laboratory,0,NULL,26_8,1,NULL
laboratory,0,NULL,26_9,laboratory,0,NULL,26_10,1,NULL
laboratory,0,NULL,26_9,laboratory,0,NULL,27_8,1,NULL
laboratory,0,NULL,26_9,laboratory,0,NULL,27_9,1,NULL
laboratory,0,NULL,26_9,laboratory,0,NULL,27_10,1,NULL
laboratory,0,NULL,26_10,laboratory,0,NULL,25_9,1,NULL
laboratory,0,NULL,26_10,laboratory,0,NULL,25_10,1,NULL
laboratory,0,NULL,26_10,laboratory,0,NULL,25_11,1,NULL
laboratory,0,NULL,26_10,laboratory,0,NULL,26_9,1,NULL
laboratory,0,NULL,26_10,laboratory,0,NULL,26_11,1,NULL
laboratory,0,NULL,26_10,laboratory,0,NULL,27_9,1,NULL
laboratory,0,NULL,26_10,laboratory,0,NULL,27_10,1,NULL
laboratory,0,NULL,26_10,laboratory,0,NULL,27_11,1,NULL
laboratory,0,NULL,26_11,laboratory,0,NULL,25_10,1,NULL
laboratory,0,NULL,26_11,laboratory,0,NULL,25_11,1,NULL
laboratory,0,NULL,26_11,laboratory,0,NULL,25_12,1,NULL
laboratory,0,NULL,26_11,laboratory,0,NULL,26_10,1,NULL
laboratory,0,NULL,26_11,laboratory,0,NULL,26_12,1,NULL
laboratory,0,NULL,26_11,laboratory,0,NULL,27_10,1,NULL
laboratory,0,NULL,26_11,laboratory,0,NULL,27_11,1,NULL
laboratory,0,NULL,26_11,laboratory,0,NULL,27_12,1,NULL
laboratory,0,NULL,26_12,laboratory,0,NULL,25_11,1,NULL
laboratory,0,NULL,26_12,laboratory,0,NULL,25_12,1,NULL
laboratory,0,NULL,26_12,laboratory,0,NULL,25_13,1,NULL
laboratory,0,NULL,26_12,laboratory,0,NULL,26_11,1,NULL
laboratory,0,NULL,26_12,laboratory,0,NULL,26_13,1,NULL
laboratory,0,NULL,26_12,laboratory,0,NULL,27_11,1,NULL
laboratory,0,NULL,26_12,laboratory,0,NULL,27_12,1,NULL
laboratory,0,NULL,26_12,laboratory,0,NULL,27_13,1,NULL
laboratory,0,NULL,26_13,laboratory,0,NULL,25_12,1,NULL
laboratory,0,NULL,26_13,laboratory,0,NULL,25_13,1,NULL
laboratory,0,NULL,26_13,laboratory,0,NULL,25_14,1,NULL
laboratory,0,NULL,26_13,laboratory,0,NULL,26_12,1,NULL
laboratory,0,NULL,26_13,laboratory,0,NULL,26_14,1,NULL
laboratory,0,NULL,26_13,laboratory,0,NULL,27_12,1,NULL
laboratory,0,NULL,26_13,laboratory,0,NULL,27_13,1,NULL
laboratory,0,NULL,26_13,laboratory,0,NULL,27_14,1,NULL
laboratory,0,NULL,26_14,laboratory,0,NULL,25_13,1,NULL
laboratory,0,NULL,26_14,laboratory,0,NULL,25_14,1,NULL
laboratory,0,NULL,26_14,laboratory,0,NULL,25_15,1,NULL
laboratory,0,NULL,26_14,laboratory,0,NULL,26_13,1,NULL
laboratory,0,NULL,26_14,laboratory,0,NULL,26_15,1,NULL
laboratory,0,NULL,26_14,laboratory,0,NULL,27_13,1,NULL
laboratory,0,NULL,26_14,laboratory,0,NULL,27_14,1,NULL
laboratory,0,NULL,26_14,laboratory,0,NULL,27_15,1,NULL
laboratory,0,NULL,26_15,laboratory,0,NULL,25_14,1,NULL
laboratory,0,NULL,26_15,laboratory,0,NULL,25_15,1,NULL
laboratory,0,NULL,26_15,laboratory,0,NULL,25_16,1,NULL
laboratory,0,NULL,26_15,laboratory,0,NULL,26_14,1,NULL
laboratory,0,NULL,26_15,laboratory,0,NULL,26_16,1,NULL
laboratory,0,NULL,26_15,laboratory,0,NULL,27_14,1,NULL
laboratory,0,NULL,26_15,laboratory,0,NULL,27_15,1,NULL
laboratory,0,NULL,26_15,laboratory,0,NULL,27_16,1,NULL
laboratory,0,NULL,26_16,laboratory,0,NULL,25_15,1,NULL
laboratory,0,NULL,26_16,laboratory,0,NULL,25_16,1,NULL
laboratory,0,NULL,26_16,laboratory,0,NULL,25_17,1,NULL
laboratory,0,NULL,26_16,laboratory,0,NULL,26_15,1,NULL
laboratory,0,NULL,26_16,laboratory,0,NULL,26_17,1,NULL
laboratory,0,NULL,26_16,laboratory,0,NULL,27_15,1,NULL
laboratory,0,NULL,26_16,laboratory,0,NULL,27_16,1,NULL
laboratory,0,NULL,26_16,laboratory,0,NULL,27_17,1,NULL
laboratory,0,NULL,26_17,laboratory,0,NULL,25_16,1,NULL
laboratory,0,NULL,26_17,laboratory,0,NULL,25_17,1,NULL
laboratory,0,NULL,26_17,laboratory,0,NULL,25_18,1,NULL
laboratory,0,NULL,26_17,laboratory,0,NULL,26_16,1,NULL
laboratory,0,NULL,26_17,laboratory,0,NULL,26_18,1,NULL
laboratory,0,NULL,26_17,laboratory,0,NULL,27_16,1,NULL
laboratory,0,NULL,26_17,laboratory,0,NULL,27_17,1,NULL
laboratory,0,NULL,26_17,laboratory,0,NULL,27_18,1,NULL
laboratory,0,NULL,26_18,laboratory,0,NULL,25_17,1,NULL
laboratory,0,NULL,26_18,laboratory,0,NULL,25_18,1,NULL
laboratory,0,NULL,26_18,laboratory,0,NULL,25_19,1,NULL
laboratory,0,NULL,26_18,laboratory,0,NULL,26_17,1,NULL
laboratory,0,NULL,26_18,laboratory,0,NULL,26_19,1,NULL
laboratory,0,NULL,26_18,laboratory,0,NULL,27_17,1,NULL
laboratory,0,NULL,26_18,laboratory,0,NULL,27_18,1,NULL
laboratory,0,NULL,26_18,laboratory,0,NULL,27_19,1,NULL
laboratory,0,NULL,26_19,laboratory,0,NULL,25_18,1,NULL
laboratory,0,NULL,26_19,laboratory,0,NULL,25_19,1,NULL
laboratory,0,NULL,26_19,laboratory,0,NULL,25_20,1,NULL
laboratory,0,NULL,26_19,laboratory,0,NULL,26_18,1,NULL
laboratory,0,NULL,26_19,laboratory,0,NULL,26_20,1,NULL
laboratory,0,NULL,26_19,laboratory,0,NULL,27_18,1,NULL
laboratory,0,NULL,26_19,laboratory,0,NULL,27_19,1,NULL
laboratory,0,NULL,26_19,laboratory,0,NULL,27_20,1,NULL
laboratory,0,NULL,26_20,laboratory,0,NULL,25_19,1,NULL
laboratory,0,NULL,26_20,laboratory,0,NULL,25_20,1,NULL
laboratory,0,NULL,26_20,laboratory,0,NULL,26_19,1,NULL
laboratory,0,NULL,26_20,laboratory,0,NULL,27_19,1,NULL
laboratory,0,NULL,26_20,laboratory,0,NULL,27_20,1,NULL
laboratory,0,NULL,27_0,laboratory,0,NULL,26_0,1,NULL
laboratory,0,NULL,27_0,laboratory,0,NULL,26_1,1,NULL
laboratory,0,NULL,27_0,laboratory,0,NULL,27_1,1,NULL
laboratory,0,NULL,27_0,laboratory,0,NULL,28_0,1,NULL
laboratory,0,NULL,27_0,laboratory,0,NULL,28_1,1,NULL
laboratory,0,NULL,27_1,laboratory,0,NULL,26_0,1,NULL
laboratory,0,NULL,27_1,laboratory,0,NULL,26_1,1,NULL
laboratory,0,NULL,27_1,laboratory,0,NULL,26_2,1,NULL
laboratory,0,NULL,27_1,laboratory,0,NULL,27_0,1,NULL
laboratory,0,NULL,27_1,laboratory,0,NULL,27_2,1,NULL
laboratory,0,NULL,27_1,laboratory,0,NULL,28_0,1,NULL
laboratory,0,NULL,27_1,laboratory,0,NULL,28_1,1,NULL
laboratory,0,NULL,27_1,laboratory,0,NULL,28_2,1,NULL
laboratory,0,NULL,27_2,laboratory,0,NULL,26_1,1,NULL
laboratory,0,NULL,27_2,laboratory,0,NULL,26_2,1,NULL
laboratory,0,NULL,27_2,laboratory,0,NULL,26_3,1,NULL
laboratory,0,NULL,27_2,laboratory,0,NULL,27_1,1,NULL
laboratory,0,NULL,27_2,laboratory,0,NULL,27_3,1,NULL
laboratory,0,NULL,27_2,laboratory,0,NULL,28_1,1,NULL
laboratory,0,NULL,27_2,laboratory,0,NULL,28_2,1,NULL
laboratory,0,NULL,27_2,laboratory,0,NULL,28_3,1,NULL
laboratory,0,NULL,27_3,laboratory,0,NULL,26_2,1,NULL
laboratory,0,NULL,27_3,laboratory,0,NULL,26_3,1,NULL
laboratory,0,NULL,27_3,laboratory,0,NULL,26_4,1,NULL
laboratory,0,NULL,27_3,laboratory,0,NULL,27_2,1,NULL
laboratory,0,NULL,27_3,laboratory,0,NULL,27_4,1,NULL
laboratory,0,NULL,27_3,laboratory,0,NULL,28_2,1,NULL
laboratory,0,NULL,27_3,laboratory,0,NULL,28_3,1,NULL
laboratory,0,NULL,27_3,laboratory,0,NULL,28_4,1,NULL
laboratory,0,NULL,27_4,laboratory,0,NULL,26_3,1,NULL
laboratory,0,NULL,27_4,laboratory,0,NULL,26_4,1,NULL
laboratory,0,NULL,27_4,laboratory,0,NULL,26_5,1,NULL
laboratory,0,NULL,27_4,laboratory,0,NULL,27_3,1,NULL
laboratory,0,NULL,27_4,laboratory,0,NULL,27_5,1,NULL
laboratory,0,NULL,27_4,laboratory,0,NULL,28_3,1,NULL
laboratory,0,NULL,27_4,laboratory,0,NULL,28_4,1,NULL
laboratory,0,NULL,27_4,laboratory,0,NULL,28_5,1,NULL
laboratory,0,NULL,27_5,laboratory,0,NULL,26_4,1,NULL
laboratory,0,NULL,27_5,laboratory,0,NULL,26_5,1,NULL
laboratory,0,NULL,27_5,laboratory,0,NULL,26_6,1,NULL
laboratory,0,NULL,27_5,laboratory,0,NULL,27_4,1,NULL
laboratory,0,NULL,27_5,laboratory,0,NULL,27_6,1,NULL
laboratory,0,NULL,27_5,laboratory,0,NULL,28_4,1,NULL
laboratory,0,NULL,27_5,laboratory,0,NULL,28_5,1,NULL
laboratory,0,NULL,27_5,laboratory,0,NULL,28_6,1,NULL
laboratory,0,NULL,27_6,laboratory,0,NULL,26_5,1,NULL
laboratory,0,NULL,27_6,laboratory,0,NULL,26_6,1,NULL
laboratory,0,NULL,27_6,laboratory,0,NULL,26_7,1,NULL
laboratory,0,NULL,27_6,laboratory,0,NULL,27_5,1,NULL
laboratory,0,NULL,27_6,laboratory,0,NULL,27_7,1,NULL
laboratory,0,NULL,27_6,laboratory,0,NULL,28_5,1,NULL
laboratory,0,NULL,27_6,laboratory,0,NULL,28_6,1,NULL
laboratory,0,NULL,27_6,laboratory,0,NULL,28_7,1,NULL
laboratory,0,NULL,27_7,laboratory,0,NULL,26_6,1,NULL
laboratory,0,NULL,27_7,laboratory,0,NULL,26_7,1,NULL
laboratory,0,NULL,27_7,laboratory,0,NULL,26_8,1,NULL
laboratory,0,NULL,27_7,laboratory,0,NULL,27_6,1,NULL
laboratory,0,NULL,27_7,laboratory,0,NULL,27_8,1,NULL
laboratory,0,NULL,27_7,laboratory,0,NULL,28_6,1,NULL
laboratory,0,NULL,27_7,laboratory,0,NULL,28_7,1,NULL
laboratory,0,NULL,27_7,laboratory,0,NULL,28_8,1,NULL
laboratory,0,NULL,27_8,laboratory,0,NULL,26_7,1,NULL
laboratory,0,NULL,27_8,laboratory,0,NULL,26_8,1,NULL
laboratory,0,NULL,27_8,laboratory,0,NULL,26_9,1,NULL
laboratory,0,NULL,27_8,laboratory,0,NULL,27_7,1,NULL
laboratory,0,NULL,27_8,laboratory,0,NULL,27_9,1,NULL
laboratory,0,NULL,27_8,laboratory,0,NULL,28_7,1,NULL
laboratory,0,NULL,27_8,laboratory,0,NULL,28_8,1,NULL
laboratory,0,NULL,27_8,laboratory,0,NULL,28_9,1,NULL
laboratory,0,NULL,27_9,laboratory,0,NULL,26_8,1,NULL
laboratory,0,NULL,27_9,laboratory,0,NULL,26_9,1,NULL
laboratory,0,NULL,27_9,laboratory,0,NULL,26_10,1,NULL
laboratory,0,NULL,27_9,laboratory,0,NULL,27_8,1,NULL
laboratory,0,NULL,27_9,laboratory,0,NULL,27_10,1,NULL
laboratory,0,NULL,27_9,laboratory,0,NULL,28_8,1,NULL
laboratory,0,NULL,27_9,laboratory,0,NULL,28_9,1,NULL
laboratory,0,NULL,27_9,laboratory,0,NULL,28_10,1,NULL
laboratory,0,NULL,27_10,laboratory,0,NULL,26_9,1,NULL
laboratory,0,NULL,27_10,laboratory,0,NULL,26_10,1,NULL
laboratory,0,NULL,27_10,laboratory,0,NULL,26_11,1,NULL
laboratory,0,NULL,27_10,laboratory,0,NULL,27_9,1,NULL
laboratory,0,NULL,27_10,laboratory,0,NULL,27_11,1,NULL
laboratory,0,NULL,27_10,laboratory,0,NULL,28_9,1,NULL
laboratory,0,NULL,27_10,laboratory,0,NULL,28_10,1,NULL
laboratory,0,NULL,27_10,laboratory,0,NULL,28_11,1,NULL
laboratory,0,NULL,27_11,laboratory,0,NULL,26_10,1,NULL
laboratory,0,NULL,27_11,laboratory,0,NULL,26_11,1,NULL
laboratory,0,NULL,27_11,laboratory,0,NULL,26_12,1,NULL
laboratory,0,NULL,27_11,laboratory,0,NULL,27_10,1,NULL
laboratory,0,NULL,27_11,laboratory,0,NULL,27_12,1,NULL
laboratory,0,NULL,27_11,laboratory,0,NULL,28_10,1,NULL
laboratory,0,NULL,27_11,laboratory,0,NULL,28_11,1,NULL
laboratory,0,NULL,27_11,laboratory,0,NULL,28_12,1,NULL
laboratory,0,NULL,27_12,laboratory,0,NULL,26_11,1,NULL
laboratory,0,NULL,27_12,laboratory,0,NULL,26_12,1,NULL
laboratory,0,NULL,27_12,laboratory,0,NULL,26_13,1,NULL
laboratory,0,NULL,27_12,laboratory,0,NULL,27_11,1,NULL
laboratory,0,NULL,27_12,laboratory,0,NULL,27_13,1,NULL
laboratory,0,NULL,27_12,laboratory,0,NULL,28_11,1,NULL
laboratory,0,NULL,27_12,laboratory,0,NULL,28_12,1,NULL
laboratory,0,NULL,27_12,laboratory,0,NULL,28_13,1,NULL
laboratory,0,NULL,27_13,laboratory,0,NULL,26_12,1,NULL
laboratory,0,NULL,27_13,laboratory,0,NULL,26_13,1,NULL
laboratory,0,NULL,27_13,laboratory,0,NULL,26_14,1,NULL
laboratory,0,NULL,27_13,laboratory,0,NULL,27_12,1,NULL
laboratory,0,NULL,27_13,laboratory,0,NULL,27_14,1,NULL
laboratory,0,NULL,27_13,laboratory,0,NULL,28_12,1,NULL
laboratory,0,NULL,27_13,laboratory,0,NULL,28_13,1,NULL
laboratory,0,NULL,27_13,laboratory,0,NULL,28_14,1,NULL
laboratory,0,NULL,27_14,laboratory,0,NULL,26_13,1,NULL
laboratory,0,NULL,27_14,laboratory,0,NULL,26_14,1,NULL
laboratory,0,NULL,27_14,laboratory,0,NULL,26_15,1,NULL
laboratory,0,NULL,27_14,laboratory,0,NULL,27_13,1,NULL
laboratory,0,NULL,27_14,laboratory,0,NULL,27_15,1,NULL
laboratory,0,NULL,27_14,laboratory,0,NULL,28_13,1,NULL
laboratory,0,NULL,27_14,laboratory,0,NULL,28_14,1,NULL
laboratory,0,NULL,27_14,laboratory,0,NULL,28_15,1,NULL
laboratory,0,NULL,27_15,laboratory,0,NULL,26_14,1,NULL
laboratory,0,NULL,27_15,laboratory,0,NULL,26_15,1,NULL
laboratory,0,NULL,27_15,laboratory,0,NULL,26_16,1,NULL
laboratory,0,NULL,27_15,laboratory,0,NULL,27_14,1,NULL
laboratory,0,NULL,27_15,laboratory,0,NULL,27_16,1,NULL
laboratory,0,NULL,27_15,laboratory,0,NULL,28_14,1,NULL
laboratory,0,NULL,27_15,laboratory,0,NULL,28_15,1,NULL
laboratory,0,NULL,27_15,laboratory,0,NULL,28_16,1,NULL
laboratory,0,NULL,27_16,laboratory,0,NULL,26_15,1,NULL
laboratory,0,NULL,27_16,laboratory,0,NULL,26_16,1,NULL
laboratory,0,NULL,27_16,laboratory,0,NULL,26_17,1,NULL
laboratory,0,NULL,27_16,laboratory,0,NULL,27_15,1,NULL
laboratory,0,NULL,27_16,laboratory,0,NULL,27_17,1,NULL
laboratory,0,NULL,27_16,laboratory,0,NULL,28_15,1,NULL
laboratory,0,NULL,27_16,laboratory,0,NULL,28_16,1,NULL
laboratory,0,NULL,27_16,laboratory,0,NULL,28_17,1,NULL
laboratory,0,NULL,27_17,laboratory,0,NULL,26_16,1,NULL
laboratory,0,NULL,27_17,laboratory,0,NULL,26_17,1,NULL
laboratory,0,NULL,27_17,laboratory,0,NULL,26_18,1,NULL
laboratory,0,NULL,27_17,laboratory,0,NULL,27_16,1,NULL
laboratory,0,NULL,27_17,laboratory,0,NULL,27_18,1,NULL
laboratory,0,NULL,27_17,laboratory,0,NULL,28_16,1,NULL
laboratory,0,NULL,27_17,laboratory,0,NULL,28_17,1,NULL
laboratory,0,NULL,27_17,laboratory,0,NULL,28_18,1,NULL
laboratory,0,NULL,27_18,laboratory,0,NULL,26_17,1,NULL
laboratory,0,NULL,27_18,laboratory,0,NULL,26_18,1,NULL
laboratory,0,NULL,27_18,laboratory,0,NULL,26_19,1,NULL
laboratory,0,NULL,27_18,laboratory,0,NULL,27_17,1,NULL
laboratory,0,NULL,27_18,laboratory,0,NULL,27_19,1,NULL
laboratory,0,NULL,27_18,laboratory,0,NULL,28_17,1,NULL
laboratory,0,NULL,27_18,laboratory,0,NULL,28_18,1,NULL
laboratory,0,NULL,27_18,laboratory,0,NULL,28_19,1,NULL
laboratory,0,NULL,27_19,laboratory,0,NULL,26_18,1,NULL
laboratory,0,NULL,27_19,laboratory,0,NULL,26_19,1,NULL
laboratory,0,NULL,27_19,laboratory,0,NULL,26_20,1,NULL
laboratory,0,NULL,27_19,laboratory,0,NULL,27_18,1,NULL
laboratory,0,NULL,27_19,laboratory,0,NULL,27_20,1,NULL
laboratory,0,NULL,27_19,laboratory,0,NULL,28_18,1,NULL
laboratory,0,NULL,27_19,laboratory,0,NULL,28_19,1,NULL
laboratory,0,NULL,27_19,laboratory,0,NULL,28_20,1,NULL
laboratory,0,NULL,27_20,laboratory,0,NULL,26_19,1,NULL
laboratory,0,NULL,27_20,laboratory,0,NULL,26_20,1,NULL
laboratory,0,NULL,27_20,laboratory,0,NULL,27_19,1,NULL
laboratory,0,NULL,27_20,laboratory,0,NULL,28_19,1,NULL
laboratory,0,NULL,27_20,laboratory,0,NULL,28_20,1,NULL
laboratory,0,NULL,28_0,laboratory,0,NULL,27_0,1,NULL
laboratory,0,NULL,28_0,laboratory,0,NULL,27_1,1,NULL
laboratory,0,NULL,28_0,laboratory,0,NULL,28_1,1,NULL
laboratory,0,NULL,28_0,laboratory,0,NULL,29_0,1,NULL
laboratory,0,NULL,28_0,laboratory,0,NULL,29_1,1,NULL
laboratory,0,NULL,28_1,laboratory,0,NULL,27_0,1,NULL
laboratory,0,NULL,28_1,laboratory,0,NULL,27_1,1,NULL
laboratory,0,NULL,28_1,laboratory,0,NULL,27_2,1,NULL
laboratory,0,NULL,28_1,laboratory,0,NULL,28_0,1,NULL
laboratory,0,NULL,28_1,laboratory,0,NULL,28_2,1,NULL
laboratory,0,NULL,28_1,laboratory,0,NULL,29_0,1,NULL
laboratory,0,NULL,28_1,laboratory,0,NULL,29_1,1,NULL
laboratory,0,NULL,28_1,laboratory,0,NULL,29_2,1,NULL
laboratory,0,NULL,28_2,laboratory,0,NULL,27_1,1,NULL
laboratory,0,NULL,28_2,laboratory,0,NULL,27_2,1,NULL
laboratory,0,NULL,28_2,laboratory,0,NULL,27_3,1,NULL
laboratory,0,NULL,28_2,laboratory,0,NULL,28_1,1,NULL
laboratory,0,NULL,28_2,laboratory,0,NULL,28_3,1,NULL
laboratory,0,NULL,28_2,laboratory,0,NULL,29_1,1,NULL
laboratory,0,NULL,28_2,laboratory,0,NULL,29_2,1,NULL
laboratory,0,NULL,28_2,laboratory,0,NULL,29_3,1,NULL
laboratory,0,NULL,28_3,laboratory,0,NULL,27_2,1,NULL
laboratory,0,NULL,28_3,laboratory,0,NULL,27_3,1,NULL
laboratory,0,NULL,28_3,laboratory,0,NULL,27_4,1,NULL
laboratory,0,NULL,28_3,laboratory,0,NULL,28_2,1,NULL
laboratory,0,NULL,28_3,laboratory,0,NULL,28_4,1,NULL
laboratory,0,NULL,28_3,laboratory,0,NULL,29_2,1,NULL
laboratory,0,NULL,28_3,laboratory,0,NULL,29_3,1,NULL
laboratory,0,NULL,28_3,laboratory,0,NULL,29_4,1,NULL
laboratory,0,NULL,28_4,laboratory,0,NULL,27_3,1,NULL
laboratory,0,NULL,28_4,laboratory,0,NULL,27_4,1,NULL
laboratory,0,NULL,28_4,laboratory,0,NULL,27_5,1,NULL
laboratory,0,NULL,28_4,laboratory,0,NULL,28_3,1,NULL
laboratory,0,NULL,28_4,laboratory,0,NULL,28_5,1,NULL
laboratory,0,NULL,28_4,laboratory,0,NULL,29_3,1,NULL
laboratory,0,NULL,28_4,laboratory,0,NULL,29_4,1,NULL
laboratory,0,NULL,28_4,laboratory,0,NULL,29_5,1,NULL
laboratory,0,NULL,28_5,laboratory,0,NULL,27_4,1,NULL
laboratory,0,NULL,28_5,laboratory,0,NULL,27_5,1,NULL
laboratory,0,NULL,28_5,laboratory,0,NULL,27_6,1,NULL
laboratory,0,NULL,28_5,laboratory,0,NULL,28_4,1,NULL
laboratory,0,NULL,28_5,laboratory,0,NULL,28_6,1,NULL
laboratory,0,NULL,28_5,laboratory,0,NULL,29_4,1,NULL
laboratory,0,NULL,28_5,laboratory,0,NULL,29_5,1,NULL
laboratory,0,NULL,28_5,laboratory,0,NULL,29_6,1,NULL
laboratory,0,NULL,28_6,laboratory,0,NULL,27_5,1,NULL
laboratory,0,NULL,28_6,laboratory,0,NULL,27_6,1,NULL
laboratory,0,NULL,28_6,laboratory,0,NULL,27_7,1,NULL
laboratory,0,NULL,28_6,laboratory,0,NULL,28_5,1,NULL
laboratory,0,NULL,28_6,laboratory,0,NULL,28_7,1,NULL
laboratory,0,NULL,28_6,laboratory,0,NULL,29_5,1,NULL
laboratory,0,NULL,28_6,laboratory,0,NULL,29_6,1,NULL
laboratory,0,NULL,28_6,laboratory,0,NULL,29_7,1,NULL
laboratory,0,NULL,28_7,laboratory,0,NULL,27_6,1,NULL
laboratory,0,NULL,28_7,laboratory,0,NULL,27_7,1,NULL
laboratory,0,NULL,28_7,laboratory,0,NULL,27_8,1,NULL
laboratory,0,NULL,28_7,laboratory,0,NULL,28_6,1,NULL
laboratory,0,NULL,28_7,laboratory,0,NULL,28_8,1,NULL
laboratory,0,NULL,28_7,laboratory,0,NULL,29_6,1,NULL
laboratory,0,NULL,28_7,laboratory,0,NULL,29_7,1,NULL
laboratory,0,NULL,28_7,laboratory,0,NULL,29_8,1,NULL
laboratory,0,NULL,28_8,laboratory,0,NULL,27_7,1,NULL
laboratory,0,NULL,28_8,laboratory,0,NULL,27_8,1,NULL
laboratory,0,NULL,28_8,laboratory,0,NULL,27_9,1,NULL
laboratory,0,NULL,28_8,laboratory,0,NULL,28_7,1,NULL
laboratory,0,NULL,28_8,laboratory,0,NULL,28_9,1,NULL
laboratory,0,NULL,28_8,laboratory,0,NULL,29_7,1,NULL
laboratory,0,NULL,28_8,laboratory,0,NULL,29_8,1,NULL
laboratory,0,NULL,28_8,laboratory,0,NULL,29_9,1,NULL
